hhid14,n_members,n_adults,n_outmig_adults,amount_given_total,amount_received_total,log_received_total,ethnic_modal,ethnic_share_modal,has_minang,has_batak,has_java,nelm_d1_deployment,nelm_d2_remittance,non_nuclear_adults,nelm_d3_extended_ratio,expenditure_total_monthly,log_exp_monthly,expenditure_pcm,log_exp_pcm,urban_rural,prov_bps,kab_bps,urban,subethnic_modal
0091931,6,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2259633.333333333,14.630713558747502,376605.5555555556,12.838956302264402,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0091941,5,2,0,100000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3569363.333333333,15.087898080011811,713872.6666666667,13.478461288224802,2.0,14.0,8.0,0,Diaspora-Christian-Batak
0091942,5,5,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.2,0.0,3,0.6,5414593.333333333,15.50460852025236,1082918.6666666665,13.895171346562158,1.0,21.0,71.0,1,Diaspora-Christian-Batak
0092000,8,8,2,380000.0,5200000.0,15.46416937585933,4.0,1.0,False,True,False,0.25,15.46416937585933,6,0.75,6982546.666666667,15.758924403368454,872818.3333333334,13.679483864187535,2.0,12.0,10.0,0,Diaspora-Muslim-Batak
0092041,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,1.0,21.0,71.0,1,Diaspora-Muslim-Batak
0092051,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,7036753.333333333,15.766657589629236,7036753.333333333,15.766657589629236,2.0,12.0,10.0,0,Diaspora-Muslim-Batak
0092052,2,1,0,1500000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2908930.0,14.883296217704792,1454465.0,14.190149380913684,2.0,12.0,10.0,0,Diaspora-Muslim-Batak
0092100,10,9,1,350000.0,690000.0,13.444448325847754,4.0,1.0,False,True,False,0.1111111111111111,13.444448325847754,7,0.7,1103763.3333333333,13.914237016848451,110376.33333333331,11.611660077735664,2.0,12.0,10.0,0,Diaspora-Muslim-Batak
0092141,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2598110.0,14.770295200473198,866036.6666666666,13.671683681594844,2.0,12.0,10.0,0,Diaspora-Muslim-Batak
0092151,2,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,2815653.333333333,14.850705237778586,1407826.6666666667,14.15755841237581,2.0,12.0,10.0,0,Diaspora-Muslim-Batak
0092200,8,8,2,0.0,0.0,0.0,4.0,1.0,False,True,False,0.25,0.0,6,0.75,1803490.0,14.405234789016632,225436.25,12.32579712869047,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0092251,2,1,0,0.0,800000.0,13.592368256649284,4.0,1.0,False,True,False,0.0,13.592368256649284,0,0.0,2922656.6666666665,14.88800392011752,1461328.3333333333,14.194857081711856,1.0,12.0,10.0,1,Diaspora-Christian-Batak
0092300,10,9,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,7,0.7,11756220.0,16.279893105255443,1175622.0,13.977308777813231,2.0,12.0,10.0,0,Diaspora-Muslim-Batak
0092341,2,1,1,1000000.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,2891326.6666666665,14.877226354827316,1445663.3333333333,14.184079520129185,2.0,12.0,7.0,0,Diaspora-Muslim-Batak
0092342,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1360853.3333333333,14.12362324676034,680426.6666666666,13.43047680103263,2.0,12.0,16.0,0,Diaspora-Muslim-Batak
0092400,7,6,1,1300000.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.1666666666666666,13.122365377402328,4,0.5714285714285714,580943.3333333334,13.2724102194251,82991.90476190476,11.326510398328374,2.0,12.0,10.0,0,Diaspora-Muslim-Batak
0092441,3,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,5609894.0,15.540042560746182,1869964.6666666667,14.44143062859092,1.0,12.0,10.0,1,Diaspora-Muslim-Batak
0092600,12,6,0,1000.0,50000.0,10.819798284210286,4.0,1.0,False,True,False,0.0,10.819798284210286,4,0.3333333333333333,5551591.666666667,15.52959541152244,462632.6388888889,13.04469074314586,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0092800,7,6,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.1666666666666666,0.0,4,0.5714285714285714,642766.6666666666,13.373538610812894,91823.80952380953,11.427637796346588,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0092841,2,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0092842,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,1053766.6666666667,13.867882553677632,351255.5555555556,12.769272162959291,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0092843,7,5,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,3,0.4285714285714285,,,,,2.0,12.0,9.0,0,Diaspora-Christian-Batak
0092900,4,4,0,3000000.0,1500000.0,14.220976332738882,4.0,1.0,False,True,False,0.0,14.220976332738882,2,0.5,1703440.0,14.348160880907496,425860.0,12.96186828092718,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0092941,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,6155996.666666667,15.63293739490683,1538999.1666666667,14.24664352111644,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0092942,2,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,7373255.0,15.813369957649366,3686627.5,15.120222912714702,1.0,12.0,76.0,1,Diaspora-Christian-Batak
0093000,5,4,0,0.0,1000000.0,13.815511557963774,4.0,1.0,False,True,False,0.0,13.815511557963774,2,0.4,2149130.0,14.580574132352137,429826.0,12.9711380811337,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0093011,6,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,5572393.333333333,15.53333538189698,928732.222222222,13.741576809948883,2.0,14.0,5.0,0,Diaspora-Christian-Batak
0093041,8,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.25,2582273.333333333,14.764181093131029,322784.1666666667,12.684742262236188,2.0,14.0,5.0,0,Diaspora-Christian-Batak
0093053,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,6440011.666666667,15.678041064952309,6440011.666666667,15.678041064952309,2.0,14.0,5.0,0,Diaspora-Christian-Batak
0100300,10,3,0,0.0,100000.0,11.51293546492023,4.0,1.0,False,True,False,0.0,11.51293546492023,1,0.1,1274035.0,14.05770037217184,127403.5,11.755122343317437,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0100521,6,3,1,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.3333333333333333,13.122365377402328,1,0.1666666666666666,2298370.0,14.647711169094592,383061.6666666667,12.855953875318002,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0100522,11,8,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.125,0.0,6,0.5454545454545454,6882873.333333333,15.744546903671091,625715.7575757576,13.346653083753052,2.0,14.0,5.0,0,Diaspora-Christian-Batak
0100531,7,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.1428571428571428,3063423.333333333,14.935043911424934,437631.9047619048,12.989135720960228,1.0,14.0,71.0,1,Diaspora-Christian-Batak
0100532,7,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.1428571428571428,1986300.0,14.501784673029544,283757.14285714284,12.555877544659886,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0100600,10,7,0,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.0,13.122365377402328,5,0.5,1811878.3333333333,14.409875170284494,181187.8333333333,12.107295044496311,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0100641,5,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3835963.3333333335,15.159931417062504,767192.6666666667,13.550494547390423,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0100651,3,1,1,500000.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,5493430.0,15.519063572745656,1831143.3333333333,14.420451648148678,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0100652,1,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,3604603.3333333335,15.09772256770772,3604603.3333333335,15.09772256770772,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0100700,7,7,1,0.0,100000.0,11.51293546492023,4.0,1.0,False,True,False,0.1428571428571428,11.51293546492023,5,0.7142857142857143,3231770.0,14.988540842152467,461681.4285714286,13.04263254966262,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0100741,5,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0100800,5,4,0,200000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.4,1657536.6666666667,14.320843725771375,331507.3333333334,12.711408226552528,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0100851,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1879396.6666666667,14.446461893399348,1879396.6666666667,14.446461893399348,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0101000,9,6,1,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.1666666666666666,13.122365377402328,4,0.4444444444444444,2342050.0,14.666537599162307,260227.77777777775,12.46931643762973,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0101031,4,2,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.5,0.0,0,0.0,1705738.3333333333,14.34950920129938,426434.5833333333,12.963216598946088,1.0,33.0,15.0,1,Diaspora-Christian-Batak
0101051,4,2,2,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,3610510.0,15.09935987153817,902627.5,13.713066341325248,1.0,33.0,13.0,1,Diaspora-Christian-Batak
0101200,15,9,0,0.0,300000.0,12.611541086966117,4.0,1.0,False,True,False,0.0,12.611541086966117,7,0.4666666666666667,2583270.0,14.764566983338051,172218.0,12.056522201706764,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0101251,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2734440.0,14.821437585379677,1367220.0,14.128290770525124,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0101400,10,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.2,2180856.6666666665,14.595228782470372,218085.66666666663,12.292647816284584,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0101421,3,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.3333333333333333,2122783.333333333,14.568239149718956,707594.4444444445,13.469627803209232,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0101500,9,9,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.1111111111111111,0.0,7,0.7777777777777778,2844380.0,14.860856027177318,316042.22222222225,12.663634262399878,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0101531,7,6,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.5714285714285714,,,,,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0101700,7,4,3,1200000.0,0.0,0.0,4.0,1.0,False,True,False,0.75,0.0,2,0.2857142857142857,7869996.666666667,15.878568323909002,1124285.238095238,13.932658937242442,1.0,32.0,4.0,1,Diaspora-Christian-Batak
0101741,3,1,0,0.0,1000000.0,13.815511557963774,4.0,1.0,False,True,False,0.0,13.815511557963774,0,0.0,2162163.333333333,14.586620284160094,720721.1111111111,13.488008920490628,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0101800,9,6,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.1666666666666666,0.0,4,0.4444444444444444,2012806.6666666667,14.51504115443702,223645.1851851852,12.31782055164056,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0101851,2,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,1641670.0,14.311225183510642,820835.0,13.61807861208596,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102000,10,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.2,1398783.3333333333,14.15111408403238,139878.3333333333,11.848535425176058,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102100,14,10,3,0.0,0.0,0.0,4.0,1.0,False,True,False,0.3,0.0,8,0.5714285714285714,2122645.0,14.568173981609943,151617.5,11.92912277640742,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102121,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2497000.0,14.730600969742406,624250.0,13.344307810063045,1.0,31.0,72.0,1,Diaspora-Christian-Batak
0102131,5,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2124303.333333333,14.568954934193544,424860.6666666667,12.959518904727044,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102141,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1217376.6666666667,14.012209649766628,1217376.6666666667,14.012209649766628,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102200,9,8,0,300000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,6,0.6666666666666666,1940136.6666666667,14.478269490721123,215570.7407407408,12.28104903679514,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102400,9,7,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.1428571428571428,0.0,5,0.5555555555555556,3340346.6666666665,15.021585451352074,371149.6296296296,12.82436326897327,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102451,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1444713.3333333333,14.18342216678987,361178.3333333333,12.797129882202906,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102511,8,4,0,100000.0,400000.0,12.899222326086994,4.0,1.0,False,True,False,0.0,12.899222326086994,2,0.25,3830168.3333333335,15.158419572538063,478771.0416666667,13.078979858451996,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102521,2,2,0,400000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3783123.3333333335,15.146060769406915,1891561.6666666667,14.452913853178718,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102600,19,15,3,500000.0,1200000.0,13.997832948091215,4.0,1.0,False,True,False,0.2,13.997832948091215,13,0.6842105263157895,7112820.0,15.777409488208509,374358.94736842107,12.832973039680365,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102641,4,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,3585894.333333333,15.092518745139914,896473.5833333334,13.706225220630818,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0102652,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1197093.3333333333,13.995407789566352,1197093.3333333333,13.995407789566352,1.0,12.0,12.0,1,Diaspora-Christian-Batak
0102700,11,10,1,200000.0,100000.0,11.51293546492023,4.0,1.0,False,True,False,0.1,11.51293546492023,8,0.7272727272727273,2690621.333333333,14.805283075502116,244601.93939393945,12.407391519309115,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102751,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,6801706.666666667,15.732684266070097,2267235.5555555555,14.634072271445747,1.0,14.0,5.0,1,Diaspora-Christian-Batak
0102752,2,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,735823.3333333334,13.508746691686763,367911.6666666667,12.815600870145916,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102754,5,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3268836.6666666665,14.999945026066069,653767.3333333333,13.39050833730777,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102800,9,3,0,200000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.1111111111111111,5835218.333333333,15.579422412256546,648357.5925925926,13.3821992059047,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102900,6,6,1,0.0,1200000.0,13.997832948091215,4.0,1.0,False,True,False,0.1666666666666666,13.997832948091215,4,0.6666666666666666,1792653.3333333333,14.399207947238176,298775.5555555556,12.607451267166365,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0102951,2,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2023383.3333333333,14.520282079980714,1011691.6666666666,13.827135393642129,1.0,62.0,71.0,1,Diaspora-Christian-Batak
0103000,10,7,2,0.0,4300000.0,15.274125813221904,4.0,1.0,False,True,False,0.2857142857142857,15.274125813221904,5,0.5,1329920.0,14.100630099937536,132992.0,11.798051774239854,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104100,7,5,1,100000.0,3000000.0,14.914123179965662,4.0,1.0,False,True,False,0.2,14.914123179965662,3,0.4285714285714285,1214922.3333333333,14.010191532628712,173560.3333333333,12.064286322144437,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104141,5,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,2056510.0,14.536521415532064,411302.0,12.92708544813794,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104151,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1587463.3333333333,14.277648542304991,1587463.3333333333,14.277648542304991,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104152,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,24764310.0,17.02491410209514,8254770.0,15.92630189418841,1.0,32.0,4.0,1,Diaspora-Christian-Batak
0104200,7,3,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.3333333333333333,0.0,1,0.1428571428571428,3448943.333333333,15.053578751844782,492706.1904761905,13.10767034245071,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104300,10,9,1,150000.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.1111111111111111,13.122365377402328,7,0.7,1370646.6666666667,14.130793935485247,137064.6666666667,11.828215408708523,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104331,6,3,0,0.0,600000.0,13.304686600863562,4.0,1.0,False,True,False,0.0,13.304686600863562,1,0.1666666666666666,3616775.0,15.10109357924045,602795.8333333334,13.309335492458128,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104332,9,6,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.1666666666666666,0.0,4,0.4444444444444444,2810513.333333333,14.84887806133417,312279.25925925927,12.651656330447985,1.0,33.0,29.0,1,Diaspora-Christian-Batak
0104341,6,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3665173.3333333335,15.114386459247555,610862.2222222222,13.32262835421016,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104342,1,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,1081376.6666666667,13.89374640347586,1081376.6666666667,13.89374640347586,1.0,33.0,29.0,1,Diaspora-Christian-Batak
0104343,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2887723.333333333,14.875979321992071,721930.8333333334,13.48968599975197,2.0,33.0,13.0,0,Diaspora-Christian-Batak
0104400,13,11,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0909090909090909,0.0,9,0.6923076923076923,2523381.6666666665,14.74111088741306,194106.28205128203,12.176166285461507,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104441,7,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.1428571428571428,2068951.6666666667,14.5425530790695,295564.52380952385,12.596645830027995,2.0,12.0,15.0,0,Diaspora-Christian-Batak
0104442,3,1,1,0.0,0.0,0.0,4.0,0.6666666666666666,False,True,False,1.0,0.0,0,0.0,2920173.333333333,14.887153875658647,973391.1111111112,13.78854227188092,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104443,7,6,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.5714285714285714,,,,,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0104451,2,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,3064236.6666666665,14.935309374284376,1532118.3333333333,14.24216252006982,1.0,12.0,11.0,1,Diaspora-Christian-Batak
0104500,9,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.1111111111111111,2200490.0,14.60419107524537,244498.88888888888,12.406970133454788,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104600,9,8,1,300000.0,800000.0,13.592368256649284,4.0,1.0,False,True,False,0.125,13.592368256649284,6,0.6666666666666666,1073266.6666666667,13.886218446856676,119251.85185185184,11.689001323364856,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104621,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4225013.333333333,15.256533211272588,1056253.3333333333,13.870239560209209,1.0,12.0,12.0,1,Diaspora-Christian-Batak
0104622,3,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.3333333333333333,,,,,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104631,6,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2425633.333333333,14.701603628903454,404272.2222222223,12.909846220989744,1.0,12.0,10.0,1,Diaspora-Christian-Batak
0104641,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2177435.0,14.59365859577284,544358.75,13.207365612419244,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0104651,3,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,4830166.666666667,15.390391738621837,1610055.5555555555,14.291779864017942,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0110100,5,5,1,1300000.0,1200000.0,13.997832948091215,4.0,1.0,False,True,False,0.2,13.997832948091215,3,0.6,4595900.0,15.340675377248813,919180.0,13.731238335155098,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0110141,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4969788.333333333,15.41888800951514,2484894.1666666665,14.725741030170948,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0110200,3,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1212048.3333333333,14.007823148853417,404016.1111111111,12.909212510281796,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0110231,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,20688880.0,16.84510696416053,5172220.0,15.458812748046055,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0110300,4,3,0,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.0,13.122365377402328,1,0.25,1793261.6666666667,14.39954723748899,448315.4166666667,13.013254549296075,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0110341,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2489508.333333333,14.727596194136812,829836.1111111111,13.62898470883954,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0110400,6,5,0,3000000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,3,0.5,3406271.6666666665,15.0411291918058,567711.9444444444,13.24937119045681,2.0,12.0,11.0,0,Diaspora-Muslim-Batak
0110431,6,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.3333333333333333,13832066.666666666,16.442500198371086,2305344.4444444445,14.65074109062182,2.0,12.0,6.0,0,Diaspora-Christian-Batak
0110441,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2296700.0,14.646984303411736,765566.6666666666,13.548372885557514,1.0,12.0,11.0,1,Diaspora-Muslim-Batak
0110442,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,895961.0,13.70565328034342,298653.6666666667,12.607043223910347,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0110500,6,4,0,200000.0,1700000.0,14.346139397261563,4.0,1.0,False,True,False,0.0,14.346139397261563,2,0.3333333333333333,4842635.0,15.392969758535932,807105.8333333334,13.60121132180287,2.0,12.0,11.0,0,Diaspora-Muslim-Batak
0110551,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,5182950.0,15.460885143142976,5182950.0,15.460885143142976,1.0,12.0,11.0,1,Diaspora-Christian-Batak
0110600,6,5,0,0.0,1200000.0,13.997832948091215,4.0,1.0,False,True,False,0.0,13.997832948091215,3,0.5,1893990.0,14.45419680086893,315665.0,12.662439971565457,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0110641,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2501190.0,14.732277576395978,833730.0,13.63366608734661,1.0,12.0,12.0,1,Diaspora-Christian-Batak
0110700,2,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1103933.3333333333,13.914391023373804,551966.6666666666,13.22124474866443,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0110800,6,6,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.6666666666666666,2551105.0,14.752037548593092,425184.1666666667,12.960280039297356,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0110900,9,5,1,1000000.0,1000000.0,13.815511557963774,4.0,1.0,False,True,False,0.2,13.815511557963774,3,0.3333333333333333,5434346.666666667,15.508250046801574,603816.2962962963,13.311026941582083,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0111000,6,6,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.1666666666666666,0.0,4,0.6666666666666666,1863828.3333333333,14.43814371066533,310638.0555555556,12.646386924082732,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0111051,4,2,1,1500000.0,0.0,0.0,4.0,1.0,False,True,False,0.5,0.0,0,0.0,2247783.333333333,14.625455548264158,561945.8333333334,13.239162521790991,1.0,12.0,9.0,1,Diaspora-Christian-Batak
0111100,6,6,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.1666666666666666,0.0,4,0.6666666666666666,2617280.0,14.777646550604722,436213.3333333333,12.985888991754354,2.0,12.0,11.0,0,Diaspora-Muslim-Batak
0111141,4,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0111152,5,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4344585.0,15.28444103020876,868917.0,13.67500403846035,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0111200,7,5,2,2200000.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.4,13.122365377402328,3,0.4285714285714285,4422856.666666667,15.302296576062869,631836.6666666667,13.356387783595618,2.0,12.0,11.0,0,Diaspora-Christian-Batak
