hhid14,n_members,n_adults,n_outmig_adults,amount_given_total,amount_received_total,log_received_total,ethnic_modal,ethnic_share_modal,has_minang,has_batak,has_java,nelm_d1_deployment,nelm_d2_remittance,non_nuclear_adults,nelm_d3_extended_ratio,expenditure_total_monthly,log_exp_monthly,expenditure_pcm,log_exp_pcm,urban_rural,prov_bps,kab_bps,urban,kmeans_cluster,ward_cluster
1911800,7,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.1428571428571428,2875045.0,14.871579232085589,410720.7142857143,12.92567116995123,1.0,33.0,73.0,1,0,0
1911851,6,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.3333333333333333,4682186.666666667,15.359276008815495,780364.4444444445,13.567517607463762,1.0,33.0,22.0,1,3,0
1911900,9,6,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,4,0.4444444444444444,1036813.3333333334,13.851663429073064,115201.48148148147,11.654446567649792,1.0,33.0,73.0,1,3,0
1912000,4,3,0,900000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,4004696.6666666665,15.202978646663045,1001174.1666666666,13.816685034663092,1.0,33.0,73.0,1,0,0
1920400,7,6,0,0.0,750000.0,13.527829818844936,1.0,1.0,False,False,True,0.0,13.527829818844936,4,0.5714285714285714,7500960.0,15.830541703631498,1071565.7142857143,13.884632354473371,1.0,33.0,73.0,1,4,4
1920441,3,1,0,0.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,0.0,13.122365377402328,0,0.0,2820985.0,14.852597027192662,940328.3333333334,13.753985447496271,1.0,33.0,73.0,1,1,1
1920451,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,4515790.0,15.323090923287031,1128947.5,13.93679722650236,1.0,33.0,73.0,1,0,0
1920500,5,4,0,1000000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.4,1889663.3333333333,14.451909769851891,377932.6666666666,12.842473974193611,1.0,33.0,73.0,1,3,0
1920600,6,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.3333333333333333,1015960.0,13.831345520557038,169326.66666666666,12.039590972765629,1.0,33.0,73.0,1,3,0
1920700,8,7,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,5,0.625,1022528.3333333333,13.837789854344166,127816.04166666666,11.758355158410277,1.0,33.0,73.0,1,3,0
1920731,6,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2113691.6666666665,14.563947054837316,352281.94444444444,12.772189951134848,1.0,33.0,73.0,1,0,3
1920741,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,3884301.6666666665,15.172454031893457,971075.4166666666,13.786160443112667,2.0,33.0,22.0,0,0,0
1920811,7,5,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.4285714285714285,4704706.666666667,15.36407419658814,672100.9523809524,13.41816532285036,1.0,33.0,19.0,1,3,0
1920900,5,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.2,1978010.8333333333,14.49760277362078,395602.1666666666,12.888166883417227,1.0,33.0,73.0,1,0,0
1921100,9,6,3,0.0,12400000.0,16.333207111220425,1.0,1.0,False,False,True,0.5,16.333207111220425,4,0.4444444444444444,3351963.333333333,15.025057100113818,372440.3703703704,12.82783490943499,1.0,33.0,73.0,1,4,1
1921131,5,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.4,3167108.333333333,14.968329847606704,633421.6666666667,13.358893198153153,2.0,33.0,20.0,0,3,0
1921152,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2883268.5,14.874435451266564,2883268.5,14.874435451266564,1.0,33.0,73.0,1,0,3
1921200,8,8,3,0.0,0.0,0.0,1.0,1.0,False,False,True,0.375,0.0,6,0.75,2456380.333333333,14.714199822211851,307047.5416666667,12.634761130248355,1.0,33.0,73.0,1,3,0
1921252,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3730560.0,15.1320691824555,3730560.0,15.1320691824555,1.0,33.0,73.0,1,0,3
1921300,9,7,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,5,0.5555555555555556,1937671.6666666667,14.47699815451841,215296.85185185185,12.279777705837988,1.0,33.0,73.0,1,3,0
1921341,2,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,5427316.666666667,15.50695558582052,2713658.333333333,14.813808589513638,1.0,33.0,73.0,1,2,2
1921351,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,3959143.3333333335,15.191538482441493,989785.8333333334,13.805244879060805,1.0,33.0,22.0,1,0,0
1921400,6,5,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.5,2276486.6666666665,14.638144316068969,379414.4444444445,12.846387043204452,2.0,33.0,22.0,0,3,0
1921700,9,6,1,1500000.0,3000000.0,14.914123179965662,1.0,1.0,False,False,True,0.1666666666666666,14.914123179965662,4,0.4444444444444444,3067715.0,14.93644386873606,340857.22222222225,12.73922189919977,1.0,33.0,73.0,1,4,4
1921751,3,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3222593.333333333,14.985697286705529,1074197.7777777778,13.887085618655211,1.0,33.0,9.0,1,0,3
1921800,4,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1233058.3333333333,14.025008902102511,308264.5833333333,12.638716973952608,1.0,33.0,73.0,1,0,3
1921900,5,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.4,2208561.6666666665,14.607852484833112,441712.3333333333,12.998416383530044,1.0,33.0,73.0,1,3,0
1921941,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,7017670.0,15.763941954573584,3508835.0,15.07079491651105,1.0,33.0,19.0,1,0,3
1930100,8,5,0,1500000.0,6800000.0,15.732433317205148,1.0,1.0,False,False,True,0.0,15.732433317205148,3,0.375,3112408.333333333,14.950907689478074,389051.0416666667,12.871468396857209,1.0,33.0,73.0,1,4,1
1930151,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2520433.333333333,14.73994179913363,1260216.6666666667,14.04679501533062,1.0,33.0,73.0,1,0,3
1930200,13,10,0,100000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,8,0.6153846153846154,2555256.6666666665,14.75366362454556,196558.20512820515,12.188718963272583,1.0,33.0,73.0,1,3,0
1930231,7,5,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.4285714285714285,,,,,1.0,33.0,75.0,1,3,0
1930300,6,4,1,9600000.0,0.0,0.0,1.0,1.0,False,False,True,0.25,0.0,2,0.3333333333333333,1685795.0,14.337748413781997,280965.8333333333,12.545991910507464,1.0,33.0,73.0,1,3,0
1930400,8,6,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,4,0.5,3607405.0,15.09849951246462,450925.625,13.019059911235406,1.0,33.0,73.0,1,3,0
1930451,2,2,1,1000000.0,0.0,0.0,1.0,1.0,False,False,True,0.5,0.0,0,0.0,2546299.833333333,14.75015221032322,1273149.9166666667,14.057005422489771,2.0,33.0,9.0,0,2,0
1930500,9,8,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,6,0.6666666666666666,1304363.3333333333,14.081226379172756,144929.25925925924,11.88400793507344,1.0,33.0,73.0,1,3,0
1930600,12,11,1,0.0,1000000.0,13.815511557963774,1.0,1.0,False,False,True,0.0909090909090909,13.815511557963774,9,0.75,1574803.3333333333,14.269641589720104,131233.6111111111,11.784741924902455,1.0,33.0,73.0,1,4,4
1930631,5,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.2,8879923.333333334,15.999303593911028,1775984.6666666667,14.389866131931116,1.0,33.0,73.0,1,0,0
1930700,13,10,1,0.0,300000.0,12.611541086966117,1.0,1.0,False,False,True,0.1,12.611541086966117,8,0.6153846153846154,2023230.0,14.520206296482272,155633.07692307694,11.955262870110367,1.0,33.0,73.0,1,4,4
1930741,3,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,,,,,1.0,33.0,19.0,1,0,3
1930742,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1188555.0,13.988249682888595,594277.5,13.295103343685373,1.0,33.0,73.0,1,0,3
1930800,5,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.2,3508201.6666666665,15.070614403515428,701640.3333333333,13.46117763126566,1.0,33.0,73.0,1,0,0
1930841,2,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,,,,,1.0,33.0,73.0,1,0,3
1931000,5,5,0,500000.0,2000000.0,14.508658238524095,1.0,1.0,False,False,True,0.0,14.508658238524095,3,0.6,583050.0,13.27602994006578,116610.0,11.666598888071467,1.0,33.0,73.0,1,4,4
1931041,5,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3991730.0,15.199735529373497,798346.0,13.590298619010428,1.0,33.0,73.0,1,0,3
1931042,4,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,6276672.5,15.652350700652896,1569168.125,14.266056817493071,1.0,33.0,73.0,1,0,3
1931141,2,1,0,0.0,1000000.0,13.815511557963774,1.0,1.0,False,False,True,0.0,13.815511557963774,0,0.0,1793146.6666666667,14.399483106511578,896573.3333333334,13.706336483630032,1.0,33.0,9.0,1,1,1
1931200,5,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,4622838.333333333,15.346519648599042,924567.6666666666,13.73708260143366,1.0,33.0,73.0,1,0,3
1931300,6,6,0,0.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,0.0,13.122365377402328,4,0.6666666666666666,2866551.6666666665,14.86862070432302,477758.6111111111,13.076862979348856,1.0,33.0,73.0,1,4,4
1931351,3,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,6814325.0,15.734537718735467,2271441.6666666665,14.635925723566627,1.0,33.0,73.0,1,0,3
1931400,8,6,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,4,0.5,3570078.333333333,15.088098375731134,446259.7916666667,13.008658794790117,1.0,33.0,73.0,1,3,0
1931451,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1888105.0,14.45108476817936,944052.5,13.757938117250555,1.0,33.0,73.0,1,0,3
1931500,5,5,1,0.0,0.0,0.0,1.0,1.0,False,False,True,0.2,0.0,3,0.6,5107306.833333333,15.446182980557548,1021461.3666666666,13.836745851314625,1.0,33.0,73.0,1,3,0
1931631,4,4,1,0.0,5700000.0,15.55597690824336,1.0,1.0,False,False,True,0.25,15.55597690824336,2,0.5,5904171.666666667,15.591169890543922,1476042.9166666667,14.204876037539124,1.0,33.0,73.0,1,4,4
1931700,7,6,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,4,0.5714285714285714,1428483.3333333333,14.172124533377795,204069.0476190476,12.226218584569738,1.0,33.0,73.0,1,3,0
1931741,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1999261.0,14.508288670426968,999630.5,13.815141990051464,1.0,33.0,73.0,1,0,3
1931742,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,5041515.0,15.433217388469004,1680505.0,14.334605496506889,1.0,33.0,73.0,1,0,3
1931751,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3909030.8333333335,15.178800288342172,1954515.4166666667,14.485653363600012,2.0,33.0,22.0,0,0,3
1931752,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3183358.333333333,14.973447591294716,1591679.1666666667,14.28030072486828,1.0,33.0,73.0,1,0,3
1931800,7,7,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,5,0.7142857142857143,3686780.0,15.1202642775677,526682.8571428572,13.174355755947028,1.0,33.0,73.0,1,3,0
1931841,3,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.3333333333333333,1194103.3333333333,13.992906950468356,398034.4444444445,12.894296336694364,1.0,33.0,13.0,1,3,0
1931851,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1761240.0,14.381529232174874,880620.0,13.688382619396236,1.0,33.0,73.0,1,0,3
1931852,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1842575.0,14.426675150498877,614191.6666666666,13.328063947267086,1.0,33.0,73.0,1,0,3
1931900,10,8,0,0.0,5000000.0,15.424948670398354,1.0,1.0,False,False,True,0.0,15.424948670398354,6,0.6,1749381.6666666667,14.374773521759815,174938.1666666667,12.072193573424526,1.0,33.0,73.0,1,4,4
1931931,3,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,1909280.0,14.462237289360992,636426.6666666666,13.36362604820708,1.0,33.0,73.0,1,2,2
1931941,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1373665.0,14.13299363633363,686832.5,13.439847183752418,1.0,33.0,73.0,1,0,3
1932000,11,6,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,4,0.3636363636363636,2251470.0,14.627094338338791,204679.0909090909,12.22920350707122,1.0,33.0,73.0,1,3,0
1932011,10,8,0,0.0,700000.0,13.45883704259595,1.0,1.0,False,False,True,0.0,13.45883704259595,6,0.6,2782066.333333333,14.838704854383751,278206.63333333336,12.53612299638885,1.0,33.0,73.0,1,4,4
1932031,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,6355888.333333333,15.66489239511733,2118629.4444444445,14.56628042111796,1.0,33.0,73.0,1,0,3
1934100,5,5,0,1000000.0,700000.0,13.45883704259595,1.0,1.0,False,False,True,0.0,13.45883704259595,3,0.6,3155530.0,14.964667344074796,631106.0,13.35523069925539,1.0,33.0,73.0,1,4,4
1934142,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,,,,,1.0,33.0,73.0,1,0,3
1940100,3,3,0,0.0,1000000.0,13.815511557963774,1.0,1.0,False,False,True,0.0,13.815511557963774,1,0.3333333333333333,4613260.666666667,15.344445684682942,1537753.5555555555,14.245833829547486,1.0,33.0,74.0,1,4,1
1940151,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,6147157.0,15.631500419154063,2049052.3333333333,14.532888455839505,1.0,33.0,74.0,1,0,3
1940152,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3219846.6666666665,14.984844607912896,3219846.6666666665,14.984844607912896,1.0,33.0,74.0,1,0,3
1940200,7,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.2857142857142857,1631078.3333333333,14.304752521335814,233011.19047619047,12.358846050819515,1.0,33.0,74.0,1,3,0
1940231,3,2,0,0.0,1000000.0,13.815511557963774,1.0,1.0,False,False,True,0.0,13.815511557963774,0,0.0,1649020.0,14.31569233645155,549673.3333333334,13.217081260623535,1.0,33.0,74.0,1,1,1
1940300,6,5,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.5,,,,,1.0,33.0,74.0,1,3,0
1940500,7,5,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.4285714285714285,4219323.333333333,15.255185562608608,602760.4761904761,13.309276835580912,1.0,33.0,74.0,1,3,0
1940831,4,3,1,0.0,0.0,0.0,1.0,1.0,False,False,True,0.3333333333333333,0.0,1,0.25,2697416.6666666665,14.807805453560263,674354.1666666666,13.421512204614572,1.0,33.0,74.0,1,3,0
1940841,6,3,1,0.0,0.0,0.0,1.0,1.0,False,False,True,0.3333333333333333,0.0,1,0.1666666666666666,1608203.3333333333,14.290628793616454,268033.8888888889,12.498872433441225,1.0,33.0,73.0,1,0,0
1940900,6,5,0,0.0,0.0,0.0,1.0,0.8,False,False,True,0.0,0.0,3,0.5,4848480.833333333,15.394176189856427,808080.1388888889,13.602417751878482,1.0,33.0,74.0,1,3,0
1941000,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,1093973.3333333333,13.90532780038476,273493.3333333333,12.519036181555794,1.0,33.0,74.0,1,0,0
1941100,5,5,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.6,8316288.333333333,15.933726719722928,1663257.6666666665,14.324289288272457,1.0,33.0,74.0,1,3,0
1941141,3,1,0,0.0,2000000.0,14.508658238524095,1.0,1.0,False,False,True,0.0,14.508658238524095,0,0.0,5532644.0,15.526176559330278,1844214.6666666667,14.427564632152857,1.0,33.0,74.0,1,1,1
1941300,7,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.1428571428571428,2424325.4166666665,14.701064277446486,346332.2023809524,12.755156603302362,1.0,33.0,74.0,1,0,0
1941400,8,5,0,100000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.375,1666581.6666666667,14.32628578046014,208322.7083333333,12.246848438983177,2.0,33.0,11.0,0,3,0
1941441,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1248216.6666666667,14.0372272250966,624108.3333333334,13.344080845678656,2.0,33.0,13.0,0,0,3
1941500,7,6,1,500000.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,0.1666666666666666,13.122365377402328,4,0.5714285714285714,1451078.3333333333,14.18781820530853,207296.9047619048,12.241912191097851,1.0,33.0,74.0,1,4,4
1941600,6,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.3333333333333333,2376214.6666666665,14.681019724144535,396035.77777777775,12.889262359100378,1.0,33.0,74.0,1,3,0
1941700,8,6,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,4,0.5,3713510.0,15.127488348252175,464188.75,13.048048691579115,1.0,33.0,74.0,1,3,0
1941731,5,3,0,0.0,0.0,0.0,1.0,0.8,False,False,True,0.0,0.0,1,0.2,,,,,1.0,33.0,74.0,1,0,0
1941800,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,,,,,1.0,33.0,74.0,1,0,0
1941900,23,22,2,0.0,5000000.0,15.424948670398354,1.0,1.0,False,False,True,0.0909090909090909,15.424948670398354,20,0.8695652173913043,3462676.6666666665,15.057552739834016,150551.15942028986,11.922064877349287,1.0,33.0,74.0,1,4,4
1941921,4,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.5,2378048.333333333,14.681791101742371,594512.0833333334,13.295498002159857,2.0,33.0,14.0,0,3,0
1941931,6,4,1,0.0,50000.0,10.819798284210286,1.0,1.0,False,False,True,0.25,10.819798284210286,2,0.3333333333333333,14670250.0,16.50133225972058,2445041.6666666665,14.709573131318264,1.0,33.0,74.0,1,4,1
1941932,8,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.25,,,,,1.0,33.0,74.0,1,0,0
1941942,4,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.5,825590.6666666666,13.623855579989243,206397.66666666663,12.23756485262036,2.0,33.0,14.0,0,3,0
1941946,2,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,,,,,2.0,33.0,14.0,0,0,3
1941951,2,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,5198433.333333333,15.463868048471449,2599216.6666666665,14.770721060277095,1.0,33.0,74.0,1,2,2
1941952,2,2,1,0.0,0.0,0.0,1.0,1.0,False,False,True,0.5,0.0,0,0.0,1797100.0,14.40168536897202,898550.0,13.708538744863672,1.0,33.0,74.0,1,2,0
1942000,17,10,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,8,0.4705882352941176,19309686.666666668,16.77611747958029,1135863.9215686277,13.942904964123358,1.0,33.0,8.0,1,3,0
1950100,9,8,0,1100000.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,0.0,13.122365377402328,6,0.6666666666666666,1163991.6666666667,13.967366607139128,129332.40740740742,11.770148902674824,1.0,33.0,76.0,1,4,4
1950141,3,1,0,0.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,0.0,13.122365377402328,0,0.0,2822858.333333333,14.85326087720679,940952.777777778,13.754649297039904,1.0,33.0,76.0,1,1,1
1950151,3,1,0,0.0,200000.0,12.206077645517674,1.0,1.0,False,False,True,0.0,12.206077645517674,0,0.0,1865334.0,14.438951219594356,621778.0,13.340340003119136,1.0,33.0,28.0,1,1,1
1950152,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2186992.833333333,14.59803847996281,2186992.833333333,14.59803847996281,1.0,33.0,76.0,1,0,3
1950200,8,5,1,200000.0,200000.0,12.206077645517674,1.0,1.0,False,False,True,0.2,12.206077645517674,3,0.375,1808305.0,14.407901053401078,226038.125,12.328463382740004,1.0,33.0,76.0,1,4,1
1950251,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1897658.3333333333,14.456131754862772,1897658.3333333333,14.456131754862772,1.0,33.0,76.0,1,0,3
1950252,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2285830.0,14.642240192345096,1142915.0,13.949093449262715,1.0,33.0,76.0,1,0,3
1950300,9,5,1,1100000.0,0.0,0.0,1.0,1.0,False,False,True,0.2,0.0,3,0.3333333333333333,10107800.0,16.128818059920086,1123088.888888889,13.931594274051452,1.0,33.0,76.0,1,3,0
1950351,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,8572660.0,15.964088744128562,2857553.333333333,14.865476688760214,1.0,33.0,76.0,1,0,3
1950400,7,5,0,2800000.0,1000000.0,13.815511557963774,1.0,1.0,False,False,True,0.0,13.815511557963774,3,0.4285714285714285,2696088.333333333,14.807312885974763,385155.4761904762,12.86140496236252,1.0,33.0,28.0,1,4,1
1950500,7,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.2857142857142857,,,,,1.0,33.0,76.0,1,3,0
1950600,5,3,0,350000.0,700000.0,13.45883704259595,1.0,1.0,False,False,True,0.0,13.45883704259595,1,0.2,2551311.6666666665,14.752118555927176,510262.3333333333,13.142682211312229,1.0,33.0,76.0,1,1,1
1950700,8,6,0,1400000.0,6000000.0,15.607270193858982,1.0,1.0,False,False,True,0.0,15.607270193858982,4,0.5,1688875.0,14.339573776872218,211109.375,12.260136379952264,1.0,33.0,76.0,1,4,4
1950731,2,1,0,0.0,350000.0,12.765691290604371,1.0,1.0,False,False,True,0.0,12.765691290604371,0,0.0,3421246.333333333,15.04551575989451,1710623.1666666667,14.35236887162558,1.0,33.0,76.0,1,1,1
1950751,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,4609905.833333333,15.343718205079533,2304952.9166666665,14.650571241443686,1.0,33.0,76.0,1,0,3
1950800,5,5,0,550000.0,50000.0,10.819798284210286,1.0,1.0,False,False,True,0.0,10.819798284210286,3,0.6,1874373.3333333333,14.443785472811234,374874.6666666666,12.834349694420297,1.0,33.0,76.0,1,4,4
1950841,2,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,,,,,1.0,33.0,28.0,1,0,3
1950900,10,7,2,1900000.0,8300000.0,15.931766193248746,1.0,1.0,False,False,True,0.2857142857142857,15.931766193248746,5,0.5,1573420.0,14.268762787680291,157342.0,11.966183414690148,1.0,33.0,76.0,1,4,4
1950942,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,,,,,1.0,33.0,76.0,1,0,0
1950951,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2626036.6666666665,14.780986677484076,875345.5555555555,13.682375150419372,1.0,33.0,28.0,1,0,3
1951000,8,5,0,100000.0,50000.0,10.819798284210286,1.0,1.0,False,False,True,0.0,10.819798284210286,3,0.375,1973763.3333333333,14.495453106505778,246720.41666666663,12.416015111342348,1.0,33.0,76.0,1,4,1
1951052,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2326003.333333333,14.659662475057004,1163001.6666666667,13.96651572441878,1.0,33.0,76.0,1,0,3
1951100,8,6,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,4,0.5,1313603.3333333333,14.088285316497434,164200.41666666666,12.008849103653056,1.0,33.0,76.0,1,3,0
1951141,3,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1641740.0,14.311267822082964,547246.6666666666,13.212656751633062,1.0,33.0,76.0,1,0,3
1951142,4,1,0,500000.0,1000000.0,13.815511557963774,1.0,1.0,False,False,True,0.0,13.815511557963774,0,0.0,2835470.0,14.85771861891081,708867.5,13.47142531581564,1.0,33.0,76.0,1,1,1
1951151,2,2,0,200000.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,0.0,13.122365377402328,0,0.0,4828486.666666667,15.390043864107431,2414243.333333333,14.696896890651647,1.0,33.0,76.0,1,1,1
1951200,9,8,0,5300000.0,300000.0,12.611541086966117,1.0,1.0,False,False,True,0.0,12.611541086966117,6,0.6666666666666666,2531460.0,14.74430716438759,281273.3333333333,12.547085747276777,1.0,33.0,76.0,1,4,4
1951211,3,1,0,0.0,100000.0,11.51293546492023,1.0,1.0,False,False,True,0.0,11.51293546492023,0,0.0,9259031.666666666,16.041110137522747,3086343.8888888885,14.9424980648599,1.0,33.0,76.0,1,1,1
1951231,4,3,0,300000.0,1078000.0,13.890618958094434,1.0,1.0,False,False,True,0.0,13.890618958094434,1,0.25,10208583.333333334,16.138739525613882,2552145.833333333,14.752445458364276,1.0,33.0,76.0,1,1,1
1951241,5,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.2,1737343.3333333333,14.367868260081313,347468.6666666666,12.758432650009109,2.0,33.0,29.0,0,0,0
1951500,16,14,1,2170000.0,5150000.0,15.454507466814658,1.0,1.0,False,False,True,0.0714285714285714,15.454507466814658,12,0.75,1460562.0,14.194332535791965,91285.125,11.421754083511765,1.0,33.0,76.0,1,4,4
1951551,6,4,1,500000.0,0.0,0.0,1.0,1.0,False,False,True,0.25,0.0,2,0.3333333333333333,4832958.333333333,15.390969536418416,805493.0555555555,13.599211101752635,1.0,33.0,76.0,1,3,0
1951600,12,8,2,100000.0,4000000.0,15.201805169084134,1.0,1.0,False,False,True,0.25,15.201805169084134,6,0.5,2216491.6666666665,14.611436624642334,184707.63888888888,12.126534937637595,1.0,33.0,76.0,1,4,4
1951621,6,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.3333333333333333,,,,,1.0,33.0,76.0,1,3,0
1951641,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,14162238.333333334,16.46608977873566,4720746.111111111,15.367477631288144,1.0,32.0,1.0,1,0,3
