hhid14,n_members,n_adults,n_outmig_adults,amount_given_total,amount_received_total,log_received_total,ethnic_modal,ethnic_share_modal,has_minang,has_batak,has_java,nelm_d1_deployment,nelm_d2_remittance,non_nuclear_adults,nelm_d3_extended_ratio,expenditure_total_monthly,log_exp_monthly,expenditure_pcm,log_exp_pcm,urban_rural,prov_bps,kab_bps,urban
1412842,9,8,0,200000.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,6,0.6666666666666666,2491913.3333333335,14.728561781626572,276879.25925925927,12.531340414668435,1.0,36.0,3.0,1
1412851,2,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,2808478.3333333335,14.848153732313818,1404239.1666666667,14.155006907818384,1.0,36.0,3.0,1
1412852,2,1,0,50000.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,2590591.6666666665,14.767397236327227,1295295.8333333333,14.074250441779261,1.0,36.0,3.0,1
1412853,2,1,0,0.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,0,0.0,5230111.666666667,15.469943378192756,2615055.8333333335,14.776796388833262,1.0,36.0,3.0,1
1412900,12,9,0,200000.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,7,0.5833333333333334,5217255.0,15.467482151147562,434771.25,12.98257760974535,1.0,36.0,3.0,1
1412941,2,0,0,0.0,0.0,0.0,19.0,1.0,False,False,False,,0.0,0,0.0,4880281.666666667,15.400713699649097,2440140.8333333335,14.707566723995294,1.0,36.0,3.0,1
1412951,2,1,0,0.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,0,0.0,14404139.166666666,16.48302623479677,7202069.583333333,15.789879123661308,1.0,36.0,3.0,1
1412952,2,1,0,0.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,0,0.0,2630323.3333333335,14.782617717209643,1315161.6666666667,14.089470916830876,1.0,36.0,71.0,1
1413000,5,1,0,250000.0,0.0,0.0,2.0,0.5,False,False,False,0.0,0.0,0,0.0,1268692.5,14.053498188760951,253738.5,12.444063429171642,1.0,36.0,3.0,1
1413041,6,5,0,0.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,3,0.5,,,,,1.0,36.0,3.0,1
1420100,10,8,0,650000.0,100000.0,11.51293546492023,17.0,0.9,False,False,False,0.0,11.51293546492023,6,0.6,7131185.0,15.779988117968552,713118.5,13.477404287035869,1.0,36.0,3.0,1
1420151,2,1,0,0.0,0.0,0.0,2.0,0.5,False,False,False,0.0,0.0,0,0.0,2445713.3333333335,14.709847799092962,1222856.6666666667,14.016701027411429,1.0,36.0,3.0,1
1420200,14,12,0,2100000.0,1500000.0,14.220976332738882,17.0,1.0,False,False,False,0.0,14.220976332738882,10,0.7142857142857143,11340876.666666666,16.24392424891861,810062.619047619,13.604868065598454,1.0,36.0,3.0,1
1420232,6,2,1,0.0,120000.0,11.695255355062795,2.0,1.0,False,False,False,0.5,11.695255355062795,0,0.0,6868151.666666667,15.742405729445908,1144691.9444444445,13.950646988215382,1.0,36.0,3.0,1
1420241,4,2,1,300000.0,300000.0,12.611541086966115,17.0,1.0,False,False,False,0.5,12.611541086966115,0,0.0,5280281.666666667,15.479490189603014,1320070.4166666667,14.093196396634363,1.0,36.0,3.0,1
1420251,2,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,2903893.3333333335,14.881563267671611,1451946.6666666667,14.188416431476753,1.0,36.0,3.0,1
1420252,1,0,0,0.0,0.0,0.0,17.0,1.0,False,False,False,,0.0,0,0.0,5248813.333333333,15.473512767791986,5248813.333333333,15.473512767791986,1.0,36.0,3.0,1
1420300,9,6,1,1500000.0,0.0,0.0,19.0,0.5714285714285714,False,False,True,0.16666666666666666,0.0,4,0.4444444444444444,2738518.3333333335,14.822927943006931,304279.81481481483,12.625706286953106,1.0,36.0,3.0,1
1420331,5,1,0,0.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,0,0.0,2290156.6666666665,14.644131223233146,458031.3333333333,13.034695057402157,1.0,36.0,71.0,1
1420341,2,1,0,1500000.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,2692516.6666666665,14.805987249427242,1346258.3333333333,14.112840440266833,1.0,36.0,3.0,1
1420400,6,4,0,500000.0,400000.0,12.899222326086994,17.0,1.0,False,False,False,0.0,12.899222326086994,2,0.3333333333333333,10478588.333333334,16.16484462219906,1746431.388888889,14.373085630134357,1.0,36.0,3.0,1
1420500,8,6,0,1000000.0,3200000.0,14.978661680269907,17.0,1.0,False,False,False,0.0,14.978661680269907,4,0.5,2481909.3333333335,14.724539117314622,310238.6666666667,12.645100396038906,1.0,36.0,3.0,1
1420531,6,4,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,2,0.3333333333333333,3757996.6666666665,15.139396838057714,626332.7777777778,13.347638699324545,1.0,36.0,3.0,1
1420541,4,2,1,0.0,0.0,0.0,17.0,0.75,False,False,False,0.5,0.0,0,0.0,2088933.3333333333,14.552164605546464,522233.3333333333,13.16587168056451,1.0,36.0,3.0,1
1420542,3,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,3881106.6666666665,15.171631151957138,1293702.2222222222,14.073019378605698,1.0,36.0,3.0,1
1420600,12,8,0,2760000.0,1200000.0,13.997832948091215,17.0,1.0,False,False,False,0.0,13.997832948091215,6,0.5,6954505.0,15.754900352779687,579542.0833333334,13.269995284698755,1.0,36.0,3.0,1
1420641,2,1,0,500000.0,0.0,0.0,2.0,0.5,False,False,False,0.0,0.0,0,0.0,3057360.0,14.933062683531297,1528680.0,14.239915830050762,1.0,36.0,3.0,1
1420800,4,3,1,0.0,0.0,0.0,17.0,0.6666666666666666,False,False,True,0.3333333333333333,0.0,1,0.25,2125656.6666666665,14.569591802654521,531414.1666666666,13.183298852861547,1.0,36.0,3.0,1
1420900,13,11,0,0.0,100000.0,11.51293546492023,17.0,0.8461538461538461,False,False,False,0.0,11.51293546492023,9,0.6923076923076923,4544655.0,15.32946259516051,349588.8461538461,12.764515878159365,1.0,36.0,3.0,1
1420941,8,6,0,0.0,300000.0,12.611541086966115,17.0,1.0,False,False,False,0.0,12.611541086966115,4,0.5,,,,,1.0,36.0,3.0,1
1420951,1,0,0,0.0,0.0,0.0,17.0,1.0,False,False,False,,0.0,0,0.0,4670253.333333333,15.356724089261343,4670253.333333333,15.356724089261343,1.0,36.0,3.0,1
1420952,2,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,2334756.6666666665,14.66341866068717,1167378.3333333333,13.97027190843711,1.0,31.0,74.0,1
1421000,8,6,1,1300000.0,3500000.0,15.068273812173887,17.0,1.0,False,False,False,0.16666666666666666,15.068273812173887,4,0.5,1640695.0,14.310631100016215,205086.875,12.231193824809306,1.0,36.0,3.0,1
1421051,5,3,0,0.0,0.0,0.0,17.0,0.8,False,False,True,0.0,0.0,1,0.2,5006802.333333333,15.426308212197014,1001360.4666666666,13.816871098675541,1.0,36.0,3.0,1
1421052,3,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,4881225.0,15.400906975784679,1627075.0,14.302295096849614,1.0,31.0,74.0,1
1421100,8,6,1,100000.0,550000.0,13.217675375388819,17.0,1.0,False,False,False,0.16666666666666666,13.217675375388819,4,0.5,1892516.6666666667,14.453418599344841,236564.58333333334,12.373980756434733,1.0,36.0,3.0,1
1421141,2,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,2312826.6666666665,14.653981432024807,1156413.3333333333,13.960834683835937,1.0,36.0,3.0,1
1421200,8,4,0,100000.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,2,0.25,5192700.0,15.462764543660624,649087.5,13.383324350025916,1.0,36.0,3.0,1
1421300,3,3,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,1,0.3333333333333333,1845960.0,14.428510567061197,615320.0,13.32989936183901,1.0,36.0,3.0,1
1421331,6,4,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,2,0.3333333333333333,4235350.0,15.25897676338948,705891.6666666666,13.467218474700427,1.0,36.0,3.0,1
1421400,9,6,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,4,0.4444444444444444,4425428.333333333,15.302877856199705,491714.2592592592,13.105655086596062,1.0,36.0,3.0,1
1421431,3,1,0,0.0,0.0,0.0,2.0,0.5,False,False,False,0.0,0.0,0,0.0,2874643.3333333335,14.871439514415929,958214.4444444445,13.77282792148582,1.0,36.0,3.0,1
1421451,2,1,1,0.0,0.0,0.0,17.0,1.0,False,False,False,1.0,0.0,0,0.0,2387443.3333333335,14.685734035183877,1193721.6666666667,13.992587273481778,1.0,36.0,3.0,1
1421500,11,10,1,400000.0,500000.0,13.122365377402328,17.0,0.9090909090909091,False,False,True,0.1,13.122365377402328,8,0.7272727272727273,10897550.0,16.204048643056204,990686.3636363636,13.80615428789478,1.0,36.0,3.0,1
1421531,11,9,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,7,0.6363636363636364,5589606.666666667,15.536419657814305,508146.0606060606,13.138526174048662,1.0,36.0,3.0,1
1421532,3,1,1,0.0,0.0,0.0,17.0,1.0,False,False,False,1.0,0.0,0,0.0,3123215.0,14.954373798138608,1041071.6666666666,13.855762149835865,1.0,36.0,3.0,1
1421551,5,4,0,100000.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,2,0.4,10765935.0,16.191897633444835,2153187.0,14.582460092552909,1.0,36.0,3.0,1
1421552,2,1,0,500000.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,2694166.6666666665,14.806599871085833,1347083.3333333333,14.113453061697966,1.0,36.0,3.0,1
1421600,8,7,1,350000.0,150000.0,11.918397239722838,17.0,1.0,False,False,False,0.14285714285714285,11.918397239722838,5,0.625,6578783.333333333,15.69936053445974,822347.9166666666,13.619920056805705,1.0,36.0,3.0,1
1421651,2,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,6893273.333333333,15.746056759905567,3446636.6666666665,15.052909724414551,1.0,36.0,3.0,1
1421652,1,1,0,0.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,0,0.0,4062526.6666666665,15.21731591585335,4062526.6666666665,15.21731591585335,1.0,36.0,3.0,1
1421800,18,13,1,200000.0,7840000.0,15.874749519877604,17.0,1.0,False,False,False,0.07692307692307693,15.874749519877604,11,0.6111111111111112,3053348.3333333335,14.931749688143146,169630.46296296298,12.041383497887896,1.0,36.0,3.0,1
1421841,2,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,1765363.3333333333,14.383867648199649,882681.6666666666,13.690721034094853,1.0,36.0,3.0,1
1421900,5,4,0,0.0,30000.0,10.308985993422082,17.0,1.0,False,False,False,0.0,10.308985993422082,2,0.4,1483280.0,14.209767083953052,296656.0,12.600331868239671,1.0,36.0,3.0,1
1421951,1,0,0,0.0,0.0,0.0,17.0,1.0,False,False,False,,0.0,0,0.0,3446636.6666666665,15.052909724414551,3446636.6666666665,15.052909724414551,1.0,36.0,3.0,1
1422000,7,7,1,0.0,800000.0,13.592368256649284,17.0,1.0,False,False,False,0.14285714285714285,13.592368256649284,5,0.7142857142857143,1788806.6666666667,14.397059847860984,255543.80952380953,12.451153052989605,1.0,36.0,3.0,1
1422041,3,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,2447181.6666666665,14.710447988869044,815727.2222222221,13.611836517466932,1.0,36.0,3.0,1
1422042,3,1,0,0.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,0,0.0,2567918.3333333335,14.758606531045238,855972.7777777779,13.65999502121749,1.0,36.0,3.0,1
1422100,16,11,0,450000.0,2120000.0,14.566927118346197,19.0,1.0,False,False,False,0.0,14.566927118346197,9,0.5625,2392048.3333333335,14.687661018143215,149503.02083333334,11.915078566657451,1.0,36.0,3.0,1
1422131,3,2,0,0.0,50000.0,10.819798284210286,19.0,1.0,False,False,False,0.0,10.819798284210286,0,0.0,3072213.3333333335,14.937909140781167,1024071.1111111111,13.839297503109092,1.0,36.0,3.0,1
1422141,1,0,0,0.0,0.0,0.0,19.0,1.0,False,False,False,,0.0,0,0.0,1755875.0,14.378478435649672,1755875.0,14.378478435649672,1.0,36.0,3.0,1
1422151,3,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,2642078.3333333335,14.787076791370334,880692.7777777779,13.688465259681479,1.0,36.0,3.0,1
1422153,1,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,4086543.3333333335,15.223210264609031,4086543.3333333335,15.223210264609031,1.0,36.0,3.0,1
1422200,13,11,0,1500000.0,1500000.0,14.220976332738882,17.0,0.9166666666666666,False,False,False,0.0,14.220976332738882,9,0.6923076923076923,3983780.0,15.197741926296208,306444.6153846154,12.63279558104391,1.0,36.0,3.0,1
1422241,3,1,0,0.0,0.0,0.0,19.0,0.6666666666666666,False,False,False,0.0,0.0,0,0.0,6322005.0,15.659547120824001,2107335.0,14.560935148511124,1.0,36.0,71.0,1
1422242,1,0,0,0.0,0.0,0.0,17.0,1.0,False,False,False,,0.0,0,0.0,2573100.0,14.760622344282822,2573100.0,14.760622344282822,1.0,36.0,3.0,1
1422243,3,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,1724958.3333333333,14.360714033290478,574986.1111111111,13.26210290406932,1.0,36.0,3.0,1
1422300,11,8,0,2060000.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,6,0.5454545454545454,5408021.666666667,15.503394088017652,491638.3333333334,13.105500664322248,1.0,36.0,3.0,1
1422311,4,2,1,200000.0,0.0,0.0,17.0,1.0,False,False,False,0.5,0.0,0,0.0,2601855.0,14.77173559447858,650463.75,13.385442386381097,1.0,36.0,3.0,1
1422400,10,7,0,90000.0,100000.0,11.51293546492023,17.0,1.0,False,False,False,0.0,11.51293546492023,5,0.5,2575752.0833333335,14.761652508868943,257575.20833333334,12.459070909992533,1.0,36.0,3.0,1
1422500,8,6,0,50000.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,4,0.5,3585901.6666666665,15.092520790187288,448237.7083333333,13.013081200594227,1.0,36.0,3.0,1
1422511,5,3,0,50000.0,200000.0,12.206077645517674,17.0,1.0,False,False,False,0.0,12.206077645517674,1,0.2,5730808.333333333,15.56136732362663,1146161.6666666665,13.95193010917398,1.0,36.0,3.0,1
1422551,2,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,4291873.333333333,15.2722341030248,2145936.6666666665,14.579087155463263,1.0,36.0,3.0,1
1422600,11,10,0,5130000.0,2415000.0,14.697210259147399,17.0,1.0,False,False,False,0.0,14.697210259147399,8,0.7272727272727273,1626660.0,14.302040005548594,147878.18181818182,11.904150880293727,1.0,36.0,3.0,1
1422641,3,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,3391641.6666666665,15.036824924432711,1130547.2222222222,13.93821322544919,1.0,36.0,3.0,1
1422642,2,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,3471908.3333333335,15.060215240750136,1735954.1666666667,14.367068348216103,1.0,36.0,3.0,1
1422651,1,0,0,0.0,0.0,0.0,17.0,1.0,False,False,False,,0.0,0,0.0,1768048.3333333333,14.38538742525951,1768048.3333333333,14.38538742525951,1.0,36.0,3.0,1
1422652,2,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,2417040.0,14.69805462271924,1208520.0,14.004907855888227,1.0,36.0,3.0,1
1422653,3,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,1948490.0,14.48256578481259,649496.6666666666,13.383954522579282,1.0,36.0,3.0,1
1422700,7,6,0,10000.0,50000.0,10.819798284210286,17.0,1.0,False,False,False,0.0,10.819798284210286,4,0.5714285714285714,3200790.0,14.978908524724158,457255.71428571426,13.033000250203726,1.0,36.0,3.0,1
1422751,2,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,627945.0,13.350209454492072,313972.5,12.657063866424481,1.0,36.0,3.0,1
1422800,11,8,0,100000.0,660000.0,13.399996629152975,17.0,1.0,False,False,False,0.0,13.399996629152975,6,0.5454545454545454,2389185.0,14.686463280121128,217198.63636363635,12.288572192839947,1.0,36.0,3.0,1
1422831,7,6,0,200000.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,4,0.5714285714285714,,,,,2.0,36.0,3.0,0
1422841,1,0,0,0.0,0.0,0.0,17.0,1.0,False,False,False,,0.0,0,0.0,1968428.3333333333,14.49274648998309,1968428.3333333333,14.49274648998309,1.0,36.0,3.0,1
1422851,2,1,0,30000.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,0,0.0,5516355.0,15.523228055334137,2758177.5,14.830081056053265,1.0,32.0,3.0,1
1422853,1,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,1768075.0,14.385402507681174,1768075.0,14.385402507681174,2.0,36.0,3.0,0
1422900,12,8,2,4000000.0,1200000.0,13.997832948091215,17.0,0.8,False,False,True,0.25,13.997832948091215,6,0.5,2752401.6666666665,14.82798478516142,229366.80555555553,12.343082131873695,1.0,36.0,3.0,1
1422931,3,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,1588278.3333333333,14.278161807923023,529426.1111111111,13.179550778478465,1.0,36.0,3.0,1
1422941,6,4,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,2,0.3333333333333333,2898998.3333333335,14.87987617793941,483166.38888888893,13.088118433442931,1.0,36.0,3.0,1
1422942,8,6,0,0.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,4,0.5,,,,,1.0,36.0,3.0,1
1422951,2,1,1,0.0,0.0,0.0,17.0,1.0,False,False,False,1.0,0.0,0,0.0,4727733.333333333,15.368956646416027,2363866.6666666665,14.675809677373868,1.0,36.0,3.0,1
1422952,5,3,0,0.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,1,0.2,1445873.3333333333,14.184224771515783,289174.6666666666,12.574789625570011,2.0,36.0,1.0,0
1422956,1,0,0,0.0,0.0,0.0,2.0,1.0,False,False,False,,0.0,0,0.0,1000675.0,13.816186329579194,1000675.0,13.816186329579194,1.0,36.0,3.0,1
1423000,6,5,0,0.0,1550000.0,14.253766134056512,17.0,1.0,False,False,False,0.0,14.253766134056512,3,0.5,984206.6666666666,13.799592197128307,164034.44444444444,12.007837808116012,1.0,36.0,3.0,1
1423051,2,1,0,0.0,0.0,0.0,17.0,1.0,False,False,False,0.0,0.0,0,0.0,1845381.6666666667,14.428197221358229,922690.8333333334,13.735050582691164,1.0,36.0,3.0,1
1430100,9,8,0,700000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,6,0.6666666666666666,4236460.0,15.259238808866021,470717.77777777775,13.062016119896635,1.0,36.0,4.0,1
1430142,2,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,,,,,1.0,36.0,4.0,1
1430143,1,1,0,0.0,0.0,0.0,2.0,1.0,False,False,False,0.0,0.0,0,0.0,2589455.0,14.766958373004483,2589455.0,14.766958373004483,1.0,36.0,4.0,1
1430200,9,7,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,5,0.5555555555555556,1733646.6666666667,14.365738224596166,192627.40740740742,12.168518261797084,1.0,36.0,4.0,1
1430242,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,3075076.6666666665,14.938840716356365,768769.1666666666,13.552547330821115,2.0,36.0,4.0,0
1430300,4,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.5,4896601.666666667,15.404052189280812,1224150.4166666667,14.017758440830415,1.0,36.0,4.0,1
1430400,5,4,0,1500000.0,300000.0,12.611541086966115,1.0,1.0,False,False,True,0.0,12.611541086966115,2,0.4,3963850.0,15.192726585430906,792770.0,13.583289682115963,2.0,36.0,4.0,0
1430500,12,8,1,150000.0,8800000.0,15.990262393084793,1.0,1.0,False,False,True,0.125,15.990262393084793,6,0.5,1755543.3333333333,14.37828952823548,146295.27777777778,11.893389144290689,1.0,36.0,4.0,1
1430531,4,2,1,0.0,380000.0,12.847929163278053,1.0,1.0,False,False,True,0.5,12.847929163278053,0,0.0,4903416.666666667,15.405443002945836,1225854.1666666667,14.019149253643922,1.0,36.0,3.0,1
1430541,2,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,2164681.6666666665,14.587784334387752,1082340.8333333333,13.894637615789177,1.0,36.0,3.0,1
1430552,3,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.3333333333333333,7140235.0,15.78125638699081,2380078.3333333335,14.682644378425447,1.0,36.0,3.0,1
1430600,5,5,0,2400000.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,0.0,13.122365377402328,3,0.6,3946633.3333333335,15.188373706150898,789326.6666666667,13.578936807238101,1.0,36.0,4.0,1
1430651,1,0,0,0.0,0.0,0.0,1.0,1.0,False,False,True,,0.0,0,0.0,1950530.0,14.483612201163227,1950530.0,14.483612201163227,1.0,36.0,4.0,1
1430652,6,3,0,0.0,0.0,0.0,26.0,1.0,False,False,False,0.0,0.0,1,0.16666666666666666,3112380.0,14.950898586092476,518730.0,13.159140723350253,2.0,36.0,4.0,0
1430700,9,5,0,100000.0,200000.0,12.206077645517674,1.0,1.0,False,False,True,0.0,12.206077645517674,3,0.3333333333333333,2555908.3333333335,14.753918621758602,283989.81481481483,12.556697174418966,1.0,36.0,4.0,1
1430751,1,0,0,0.0,0.0,0.0,1.0,1.0,False,False,True,,0.0,0,0.0,1624811.6666666667,14.300903085049207,1624811.6666666667,14.300903085049207,1.0,36.0,4.0,1
1430800,12,10,0,50000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,8,0.6666666666666666,1359620.0,14.122716542404143,113301.66666666667,11.637817983073338,1.0,36.0,4.0,1
1430811,6,4,0,100000.0,10000.0,9.210440366976517,1.0,1.0,False,False,True,0.0,9.210440366976517,2,0.3333333333333333,809806.6666666666,13.604552049893577,134967.77777777778,11.812798754952048,1.0,36.0,4.0,1
1430841,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,1407178.6666666667,14.15709802280327,351794.6666666667,12.770805793605033,1.0,36.0,4.0,1
1430842,10,6,0,500000.0,500000.0,13.122365377402328,1.0,0.9,False,False,True,0.0,13.122365377402328,4,0.4,,,,,2.0,36.0,4.0,0
1430843,4,0,0,0.0,0.0,0.0,1.0,1.0,False,False,True,,0.0,0,0.0,2030621.6666666667,14.523853036333332,507655.4166666667,13.137560152591703,1.0,36.0,4.0,1
1430844,5,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.2,,,,,1.0,36.0,4.0,1
1430851,1,0,0,0.0,0.0,0.0,1.0,1.0,False,False,True,,0.0,0,0.0,1661895.8333333333,14.323470178664213,1661895.8333333333,14.323470178664213,2.0,36.0,4.0,0
1430853,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,920985.0,13.733200114253288,920985.0,13.733200114253288,2.0,36.0,4.0,0
1430931,7,5,1,1580000.0,0.0,0.0,1.0,1.0,False,False,True,0.2,0.0,3,0.42857142857142855,4197296.666666667,15.249951463476405,599613.8095238096,13.30404274391125,2.0,36.0,4.0,0
1430941,7,4,0,200000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.2857142857142857,4519185.0,15.32384244709496,645597.8571428572,13.37793362571149,2.0,36.0,4.0,0
1430942,8,4,0,0.0,0.0,0.0,26.0,1.0,False,False,False,0.0,0.0,2,0.25,2724070.0,14.81763801052273,340508.75,12.738199038522982,1.0,36.0,4.0,1
1430951,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1249756.6666666667,14.038460223817246,1249756.6666666667,14.038460223817246,1.0,36.0,73.0,1
1431000,6,6,0,5000.0,8150000.0,15.913528607916424,26.0,1.0,False,False,False,0.0,15.913528607916424,4,0.6666666666666666,1874345.0,14.44377035654178,312390.8333333333,12.65201355490729,1.0,36.0,4.0,1
1431100,8,8,0,0.0,0.0,0.0,26.0,1.0,False,False,False,0.0,0.0,6,0.75,1712433.3333333333,14.353426502884526,214054.16666666666,12.273989048944323,1.0,36.0,4.0,1
1431300,10,7,0,0.0,0.0,0.0,26.0,1.0,False,False,False,0.0,0.0,5,0.5,4458785.0,15.310387089634418,445878.5,13.007804015124982,1.0,36.0,4.0,1
1431351,2,1,0,0.0,50000.0,10.819798284210286,26.0,1.0,False,False,False,0.0,10.819798284210286,0,0.0,2549760.0,14.751510187251904,1274880.0,14.058363398885504,1.0,36.0,4.0,1
1431400,8,6,0,200000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,4,0.5,2773851.6666666665,14.835747766213773,346731.4583333333,12.756308748096652,1.0,36.0,4.0,1
1431500,10,7,0,0.0,150000.0,11.918397239722838,1.0,1.0,False,False,True,0.0,11.918397239722838,5,0.5,1115526.6666666667,13.924838094579133,111552.66666666667,11.622261069483324,1.0,36.0,4.0,1
1431541,3,0,0,0.0,0.0,0.0,1.0,1.0,False,False,True,,0.0,0,0.0,855760.0,13.65974641053126,285253.3333333333,12.561136458961549,1.0,36.0,4.0,1
1431542,2,0,0,0.0,0.0,0.0,1.0,1.0,False,False,True,,0.0,0,0.0,1009096.6666666666,13.824567090158466,504548.3333333333,13.131420900582384,1.0,36.0,4.0,1
1431600,8,4,0,500000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.25,1281148.3333333333,14.06326814967645,160143.54166666666,11.983832071825612,1.0,36.0,4.0,1
1431700,7,5,1,1500000.0,50000.0,10.819798284210286,1.0,1.0,False,False,True,0.2,10.819798284210286,3,0.42857142857142855,2818721.6666666665,14.851794385216413,402674.5238095238,12.90588636478258,1.0,36.0,4.0,1
1431800,12,9,0,900000.0,1100000.0,13.910821646859095,1.0,1.0,False,False,True,0.0,13.910821646859095,7,0.5833333333333334,3155361.6666666665,14.964613997166335,262946.80555555556,12.479710833500848,1.0,36.0,4.0,1
1431821,5,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.2,4199493.333333333,15.25047467917992,839898.6666666666,13.641037719240996,1.0,36.0,4.0,1
1431841,6,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2663351.6666666665,14.795096288121844,443891.94444444444,13.003338696225082,1.0,36.0,4.0,1
1431851,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,4269900.0,15.267101199924321,2134950.0,14.573954253561816,1.0,36.0,4.0,1
1431853,2,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2905616.6666666665,14.882156547583548,1452808.3333333333,14.189009711184447,1.0,36.0,4.0,1
1431900,9,8,1,100000.0,120000.0,11.695255355062795,1.0,1.0,False,False,True,0.125,11.695255355062795,6,0.6666666666666666,4511810.0,15.322209182984821,501312.22222222225,13.124986378770947,1.0,36.0,4.0,1
1431921,3,1,0,200000.0,0.0,0.0,26.0,1.0,False,False,False,0.0,0.0,0,0.0,3808881.6666666665,15.152846440750698,1269627.2222222222,14.054234677170824,1.0,36.0,4.0,1
