hhid14,pidlink,ar02b,ar07,ar09,ar15,ar15d,ar16,ar17,out_migrated,mg01c,kab_bps,prov_bps,urban_rural,amount_given,amount_received,log_amount_received,out_mig_bin,is_male,is_female,male_outmig,female_outmig,ethnic_label
0104400,010440010,3.0,3.0,17.0,2.0,4.0,6.0,1.0,0.0,10.0,10.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0104400,010440013,5.0,3.0,21.0,2.0,4.0,6.0,7.0,0.0,10.0,10.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0104442,010444202,2.0,3.0,24.0,2.0,13.0,5.0,7.0,1.0,77.0,10.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0104451,010445101,1.0,1.0,33.0,2.0,4.0,2.0,7.0,1.0,17.0,11.0,12.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0104500,010450003,1.0,1.0,31.0,2.0,4.0,6.0,0.0,0.0,,10.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0104500,010450005,2.0,3.0,29.0,2.0,4.0,2.0,7.0,0.0,,10.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0104600,010460002,1.0,3.0,62.0,2.0,4.0,2.0,2.0,0.0,,10.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0104600,010460003,3.0,1.0,36.0,2.0,4.0,3.0,7.0,1.0,10.0,12.0,12.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0104600,010460004,3.0,1.0,33.0,2.0,4.0,6.0,7.0,0.0,10.0,10.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0104600,010460005,3.0,3.0,31.0,2.0,4.0,3.0,7.0,0.0,,10.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0104600,010460006,3.0,3.0,29.0,2.0,4.0,6.0,7.0,0.0,10.0,10.0,12.0,1.0,200000.0,800000.0,13.592368256649284,False,False,True,False,False,Batak
0104600,010460009,5.0,3.0,29.0,2.0,4.0,6.0,7.0,0.0,,10.0,12.0,2.0,100000.0,0.0,0.0,False,False,True,False,False,Batak
0104621,010462102,2.0,3.0,35.0,2.0,4.0,3.0,7.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0104641,010464104,1.0,1.0,37.0,2.0,4.0,2.0,2.0,0.0,10.0,10.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0110100,011010001,1.0,1.0,53.0,2.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0110100,011010002,2.0,3.0,54.0,2.0,4.0,6.0,7.0,0.0,,11.0,12.0,2.0,300000.0,0.0,0.0,False,False,True,False,False,Batak
0110100,011010003,3.0,3.0,30.0,2.0,4.0,61.0,7.0,0.0,,11.0,12.0,2.0,1000000.0,1000000.0,13.815511557963774,False,False,True,False,False,Batak
0110100,011010004,3.0,1.0,23.0,2.0,4.0,61.0,3.0,0.0,,75.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0110100,011010005,3.0,3.0,19.0,2.0,4.0,61.0,1.0,1.0,11.0,75.0,12.0,1.0,0.0,200000.0,12.206077645517674,True,False,True,False,True,Batak
0110141,011014102,1.0,1.0,29.0,2.0,4.0,6.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0110200,011020001,1.0,1.0,73.0,2.0,4.0,2.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0110200,011020003,3.0,1.0,46.0,2.0,4.0,5.0,7.0,0.0,,75.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0110231,011023102,2.0,3.0,38.0,3.0,4.0,60.0,7.0,0.0,,75.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0110300,011030002,1.0,3.0,75.0,2.0,4.0,2.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0110300,011030003,3.0,1.0,40.0,2.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,0.0,500000.0,13.122365377402328,False,True,False,False,False,Batak
0110341,011034102,2.0,3.0,31.0,2.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0110400,011040002,1.0,3.0,75.0,1.0,4.0,2.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0110400,011040003,3.0,3.0,45.0,2.0,4.0,61.0,7.0,0.0,,6.0,12.0,2.0,2000000.0,0.0,0.0,False,False,True,False,False,Batak
0110400,011040004,3.0,1.0,42.0,1.0,4.0,61.0,7.0,0.0,,11.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0110400,011040005,13.0,3.0,30.0,2.0,4.0,2.0,3.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0110400,011040006,3.0,3.0,39.0,1.0,4.0,61.0,7.0,0.0,,11.0,12.0,2.0,1000000.0,0.0,0.0,False,False,True,False,False,Batak
0110431,011043103,1.0,1.0,35.0,2.0,4.0,61.0,0.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0110441,011044102,2.0,3.0,42.0,1.0,4.0,61.0,7.0,0.0,,11.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0110500,011050001,1.0,1.0,51.0,1.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0110500,011050003,3.0,1.0,26.0,1.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,200000.0,500000.0,13.122365377402328,False,True,False,False,False,Batak
0110500,011050004,3.0,3.0,23.0,1.0,4.0,5.0,7.0,0.0,,11.0,12.0,1.0,0.0,1000000.0,13.815511557963774,False,False,True,False,False,Batak
0110500,011050005,3.0,1.0,17.0,1.0,4.0,5.0,2.0,0.0,11.0,11.0,12.0,2.0,0.0,200000.0,12.206077645517674,False,True,False,False,False,Batak
0110600,011060002,1.0,3.0,56.0,2.0,4.0,2.0,5.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0110600,011060003,3.0,1.0,32.0,2.0,4.0,6.0,7.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0110600,011060004,3.0,1.0,27.0,2.0,4.0,6.0,0.0,0.0,,11.0,12.0,2.0,0.0,1000000.0,13.815511557963774,False,True,False,False,False,Batak
0110600,011060006,3.0,1.0,22.0,2.0,4.0,2.0,7.0,0.0,,11.0,12.0,2.0,0.0,200000.0,12.206077645517674,False,True,False,False,False,Batak
0110641,011064102,2.0,3.0,28.0,2.0,4.0,5.0,7.0,0.0,12.0,12.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0110700,011070001,1.0,1.0,83.0,2.0,4.0,6.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0110700,011070002,2.0,3.0,83.0,2.0,4.0,2.0,2.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0110800,011080001,1.0,1.0,57.0,2.0,4.0,2.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0110800,011080002,2.0,3.0,54.0,2.0,4.0,2.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0110900,011090001,3.0,3.0,50.0,2.0,4.0,61.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0110900,011090002,10.0,1.0,24.0,2.0,4.0,60.0,7.0,0.0,,11.0,12.0,2.0,1000000.0,1000000.0,13.815511557963774,False,True,False,False,False,Batak
0110900,011090003,1.0,3.0,74.0,2.0,4.0,2.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0110900,011090008,16.0,3.0,22.0,2.0,4.0,60.0,7.0,1.0,12.0,11.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0111000,011100001,1.0,1.0,72.0,2.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111000,011100002,2.0,3.0,60.0,2.0,4.0,6.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0111000,011100004,3.0,1.0,33.0,2.0,4.0,3.0,7.0,0.0,,9.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111000,011100005,3.0,1.0,31.0,2.0,4.0,60.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111000,011100006,5.0,3.0,28.0,2.0,4.0,5.0,7.0,1.0,73.0,11.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0111051,011105102,2.0,3.0,36.0,2.0,4.0,5.0,7.0,1.0,4.0,9.0,12.0,1.0,1500000.0,0.0,0.0,True,False,True,False,True,Batak
0111100,011110001,1.0,1.0,46.0,1.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111100,011110002,2.0,3.0,49.0,1.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0111100,011110003,3.0,3.0,26.0,1.0,4.0,60.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0111100,011110004,3.0,3.0,21.0,1.0,4.0,61.0,2.0,1.0,11.0,75.0,12.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0111100,011110005,3.0,1.0,18.0,1.0,4.0,6.0,2.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111100,011110006,7.0,3.0,73.0,2.0,4.0,2.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0111152,011115202,1.0,1.0,46.0,2.0,4.0,3.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111200,011120001,1.0,1.0,45.0,2.0,4.0,6.0,2.0,0.0,,11.0,12.0,2.0,1000000.0,0.0,0.0,False,True,False,False,False,Batak
0111200,011120002,2.0,3.0,43.0,2.0,4.0,3.0,3.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0111200,011120003,3.0,1.0,26.0,2.0,4.0,61.0,7.0,1.0,11.0,71.0,21.0,1.0,1000000.0,0.0,0.0,True,True,False,True,False,Batak
0111200,011120004,3.0,1.0,23.0,2.0,4.0,6.0,7.0,0.0,,71.0,21.0,1.0,200000.0,500000.0,13.122365377402328,False,True,False,False,False,Batak
0111200,011120005,3.0,1.0,17.0,2.0,4.0,3.0,3.0,1.0,11.0,71.0,21.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0111300,011130001,1.0,1.0,64.0,2.0,4.0,2.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111300,011130003,3.0,3.0,44.0,2.0,4.0,2.0,5.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0111300,011130006,3.0,3.0,30.0,2.0,4.0,5.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0111341,011134101,1.0,1.0,46.0,2.0,4.0,6.0,1.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111351,011135101,1.0,1.0,39.0,2.0,4.0,2.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111400,011140003,2.0,3.0,30.0,2.0,4.0,2.0,7.0,0.0,,71.0,62.0,1.0,2000000.0,0.0,0.0,False,False,True,False,False,Batak
0111400,011140004,1.0,1.0,36.0,2.0,4.0,5.0,7.0,0.0,,71.0,62.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111400,011140008,13.0,3.0,15.0,2.0,4.0,6.0,0.0,1.0,11.0,71.0,62.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0111500,011150003,8.0,1.0,47.0,1.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111500,011150004,1.0,1.0,37.0,3.0,4.0,2.0,3.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111500,011151202,9.0,3.0,45.0,1.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,0.0,600000.0,13.304686600863562,False,False,True,False,False,Batak
0111500,011151203,13.0,3.0,19.0,1.0,4.0,61.0,98.0,1.0,11.0,75.0,12.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0111500,011150008,13.0,3.0,15.0,1.0,4.0,5.0,0.0,1.0,11.0,75.0,12.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0111500,011150009,2.0,3.0,32.0,3.0,4.0,5.0,1.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0111600,011160002,1.0,3.0,74.0,2.0,4.0,2.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0111600,011160003,3.0,1.0,33.0,2.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111600,011160005,5.0,3.0,27.0,2.0,4.0,5.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0111700,011170001,1.0,1.0,66.0,2.0,4.0,5.0,0.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111700,011170002,2.0,3.0,58.0,2.0,4.0,2.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0111700,011170003,3.0,1.0,39.0,3.0,4.0,6.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111700,011170005,3.0,1.0,35.0,1.0,4.0,6.0,7.0,0.0,,4.0,14.0,2.0,300000.0,3000000.0,14.914123179965662,False,True,False,False,False,Batak
0111700,011170006,3.0,3.0,33.0,2.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,3000000.0,1000000.0,13.815511557963774,False,False,True,False,False,Batak
0111700,011170007,3.0,3.0,25.0,2.0,4.0,60.0,7.0,0.0,,2.0,62.0,2.0,1000000.0,2000000.0,14.508658238524095,False,False,True,False,False,Batak
0111731,011173102,2.0,3.0,35.0,3.0,4.0,6.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0111731,011173103,3.0,1.0,15.0,3.0,4.0,5.0,0.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111741,011174102,2.0,3.0,30.0,1.0,4.0,61.0,2.0,1.0,11.0,4.0,14.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0111742,011174201,1.0,1.0,35.0,2.0,4.0,60.0,1.0,0.0,,11.0,12.0,2.0,300000.0,0.0,0.0,False,True,False,False,False,Batak
0111900,011190001,1.0,1.0,63.0,2.0,4.0,3.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0111900,011190002,2.0,3.0,63.0,2.0,4.0,2.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112000,011200002,2.0,3.0,46.0,2.0,4.0,61.0,7.0,0.0,11.0,11.0,12.0,2.0,300000.0,300000.0,12.611541086966117,False,False,True,False,False,Batak
0112000,011200003,1.0,1.0,48.0,2.0,4.0,61.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112100,011210001,22.0,3.0,85.0,1.0,4.0,2.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112100,011210003,2.0,3.0,38.0,1.0,4.0,3.0,7.0,0.0,,9.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112100,011210004,4.0,1.0,18.0,1.0,4.0,73.0,7.0,0.0,11.0,11.0,12.0,2.0,50000.0,100000.0,11.51293546492023,False,True,False,False,False,Batak
0112100,011210005,4.0,3.0,15.0,1.0,4.0,6.0,0.0,0.0,11.0,11.0,12.0,2.0,0.0,1000000.0,13.815511557963774,False,False,True,False,False,Batak
0112100,011210006,1.0,1.0,45.0,1.0,1.0,3.0,7.0,1.0,13.0,9.0,12.0,2.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0112200,011220001,1.0,1.0,46.0,1.0,4.0,3.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112200,011220002,21.0,3.0,54.0,2.0,4.0,2.0,98.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112300,011230001,1.0,1.0,61.0,2.0,4.0,2.0,5.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112300,011230002,2.0,3.0,56.0,2.0,4.0,2.0,4.0,0.0,11.0,11.0,12.0,2.0,0.0,500000.0,13.122365377402328,False,False,True,False,False,Batak
0112300,011230003,3.0,1.0,38.0,2.0,4.0,2.0,2.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112300,011230006,3.0,1.0,32.0,2.0,4.0,2.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112300,011230008,5.0,3.0,29.0,2.0,4.0,5.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112341,011234102,2.0,3.0,26.0,2.0,4.0,5.0,1.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112400,011240001,1.0,1.0,79.0,2.0,4.0,6.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112400,011240002,2.0,3.0,74.0,2.0,4.0,2.0,5.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112400,011240003,3.0,1.0,40.0,2.0,4.0,61.0,3.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112400,011240009,3.0,3.0,44.0,2.0,4.0,60.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112400,011240010,5.0,1.0,44.0,2.0,4.0,2.0,98.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112451,011245102,2.0,3.0,28.0,2.0,4.0,5.0,7.0,1.0,9.0,11.0,12.0,2.0,5000000.0,0.0,0.0,True,False,True,False,True,Batak
0112500,011250001,1.0,1.0,65.0,2.0,4.0,2.0,4.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112500,011250002,2.0,3.0,62.0,2.0,4.0,2.0,7.0,0.0,,11.0,12.0,2.0,500000.0,0.0,0.0,False,False,True,False,False,Batak
0112500,011250005,3.0,3.0,30.0,2.0,4.0,61.0,7.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112542,011254202,1.0,1.0,35.0,2.0,4.0,6.0,7.0,0.0,12.0,12.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112600,011260002,1.0,3.0,66.0,2.0,4.0,1.0,96.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112600,011260005,3.0,3.0,45.0,2.0,4.0,5.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112600,011260006,10.0,3.0,21.0,2.0,4.0,5.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112600,011260007,10.0,1.0,19.0,2.0,4.0,5.0,7.0,1.0,11.0,72.0,31.0,1.0,100000.0,0.0,0.0,True,True,False,True,False,Batak
0112600,011260008,5.0,3.0,35.0,3.0,4.0,98.0,98.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112632,011263204,1.0,1.0,47.0,2.0,4.0,2.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112651,011265101,1.0,1.0,37.0,2.0,4.0,5.0,7.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112700,011270002,6.0,3.0,56.0,2.0,4.0,3.0,7.0,0.0,,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112700,011270003,8.0,3.0,35.0,2.0,4.0,61.0,7.0,0.0,,75.0,31.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112700,011270004,1.0,1.0,31.0,2.0,4.0,60.0,7.0,0.0,,11.0,12.0,2.0,300000.0,1000000.0,13.815511557963774,False,True,False,False,False,Batak
0112700,011270005,8.0,1.0,24.0,2.0,4.0,60.0,7.0,0.0,,75.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0112700,011270007,2.0,3.0,25.0,2.0,4.0,61.0,1.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0112741,011274101,1.0,1.0,38.0,2.0,4.0,60.0,7.0,0.0,,75.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0120100,012010001,1.0,1.0,47.0,1.0,4.0,5.0,7.0,0.0,,12.0,12.0,1.0,0.0,100000.0,11.51293546492023,False,True,False,False,False,Batak
0120100,012010002,2.0,3.0,46.0,1.0,4.0,5.0,7.0,0.0,,12.0,12.0,1.0,300000.0,0.0,0.0,False,False,True,False,False,Batak
0120100,012010003,3.0,1.0,22.0,1.0,4.0,61.0,7.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0120100,012010004,3.0,1.0,20.0,1.0,4.0,61.0,3.0,1.0,75.0,12.0,12.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0120100,012010005,3.0,1.0,16.0,1.0,4.0,5.0,2.0,1.0,75.0,12.0,12.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0120100,012010006,3.0,3.0,15.0,1.0,4.0,5.0,0.0,1.0,75.0,12.0,12.0,1.0,0.0,5000.0,8.517393171418904,True,False,True,False,True,Batak
0120200,012020002,2.0,3.0,39.0,1.0,1.0,2.0,7.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0120200,012020003,4.0,3.0,21.0,1.0,1.0,3.0,7.0,0.0,12.0,12.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0120200,012020009,1.0,1.0,33.0,1.0,1.0,3.0,7.0,0.0,12.0,12.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0120300,012030001,1.0,1.0,53.0,1.0,4.0,61.0,7.0,0.0,,75.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0120300,012030002,2.0,3.0,46.0,1.0,4.0,5.0,7.0,0.0,,75.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0120300,012030004,3.0,1.0,20.0,1.0,4.0,61.0,3.0,1.0,12.0,75.0,12.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0120300,012030005,13.0,1.0,18.0,1.0,4.0,61.0,0.0,1.0,12.0,75.0,12.0,1.0,0.0,500000.0,13.122365377402328,True,True,False,True,False,Batak
0120400,012040002,1.0,3.0,54.0,1.0,1.0,73.0,7.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0120400,012040003,3.0,1.0,35.0,1.0,1.0,6.0,7.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0120400,012040004,3.0,3.0,30.0,1.0,4.0,61.0,2.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0120400,012040005,3.0,3.0,28.0,1.0,4.0,74.0,7.0,0.0,,12.0,12.0,1.0,300000.0,200000.0,12.206077645517674,False,False,True,False,False,Batak
0120400,012040006,3.0,1.0,25.0,1.0,4.0,60.0,1.0,0.0,,12.0,12.0,1.0,600000.0,1500000.0,14.220976332738882,False,True,False,False,False,Batak
0120400,012040007,3.0,3.0,19.0,1.0,4.0,61.0,2.0,0.0,12.0,12.0,12.0,1.0,400000.0,0.0,0.0,False,False,True,False,False,Batak
0120441,012044102,2.0,3.0,34.0,1.0,1.0,6.0,7.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0120442,012044201,1.0,1.0,33.0,1.0,4.0,5.0,7.0,1.0,76.0,12.0,12.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0120443,012044302,2.0,3.0,24.0,1.0,4.0,5.0,7.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0120451,012045101,1.0,1.0,30.0,1.0,4.0,74.0,7.0,1.0,10.0,12.0,12.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0120500,012050001,1.0,1.0,53.0,1.0,1.0,5.0,7.0,1.0,6.0,12.0,12.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0120500,012050002,2.0,3.0,43.0,1.0,1.0,2.0,7.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0120500,012050003,3.0,3.0,22.0,1.0,1.0,6.0,7.0,0.0,,12.0,12.0,1.0,100000.0,0.0,0.0,False,False,True,False,False,Java
0120500,012050004,3.0,1.0,20.0,1.0,1.0,3.0,7.0,0.0,12.0,12.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0120500,012050006,5.0,1.0,25.0,1.0,1.0,6.0,7.0,1.0,76.0,12.0,12.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0120600,012060001,1.0,1.0,59.0,1.0,1.0,2.0,5.0,0.0,13.0,13.0,12.0,2.0,300000.0,0.0,0.0,False,True,False,False,False,Java
0120600,012060002,2.0,3.0,49.0,1.0,1.0,2.0,3.0,0.0,,13.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Java
0120600,012060003,3.0,3.0,31.0,1.0,1.0,3.0,7.0,1.0,98.0,2.0,14.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0120600,012060004,3.0,1.0,29.0,1.0,1.0,2.0,7.0,1.0,13.0,75.0,12.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0120600,012060006,3.0,3.0,24.0,1.0,1.0,3.0,1.0,0.0,,13.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Java
0120651,012065102,3.0,3.0,31.0,1.0,1.0,6.0,7.0,0.0,75.0,75.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0120700,012070001,1.0,1.0,54.0,1.0,1.0,3.0,7.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0120700,012070002,2.0,3.0,54.0,1.0,1.0,3.0,7.0,0.0,,12.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
